0.49052642294217974, -0.2607928044338153, 0.34572035159341213, 0.046585019508001466, 0.9500296776958604, 0.24305472166624537, 0.1902573250371266
0.6261030998476679, -0.2748422754086, 0.37255201932210347, 0.0036712788950184604, 0.9686344299670545, 0.24745157804728565, 0.022395966502538642
0.7638606814816807, -0.2657715475492801, 0.3570945956376797, -0.03935401166943308, 0.9578077152363715, 0.24432974344589944, -0.14614588214132318
0.8283195484354235, -0.2528003962287056, 0.33389281250465597, -0.060498998039102046, 0.9414255148023029, 0.2399700668897719, -0.22906819576799065
0.4905253297758918, -0.20078098436390585, 0.3720150428847501, 0.03367029653683299, 0.9677092682157982, 0.15865138223921507, 0.19296326659225282
0.6261019365244026, -0.21097903040437854, 0.4005342453284613, 0.005609245665513881, 0.9865153096010912, 0.16208789689040856, 0.021990770049540163
0.7638595883153928, -0.2057597274793707, 0.38338928692901764, -0.022622239296936592, 0.9753465825049886, 0.16059945281502033, -0.14964990491326127
0.828318540967923, -0.19749320368694018, 0.35812613108059943, -0.03653331944153162, 0.9585922456785411, 0.1580166653422189, -0.23408749767913709
0.4920563887301347, -0.07174281914595687, 0.39170488001161363, 0.007172335799475977, 0.9808953923163228, -0.013126045390377209, 0.1939600316152705
0.6277312554318581, -0.07365948317836284, 0.42148773234254044, 0.009342685764543312, 0.9996741932772781, -0.011681168225639355, 0.0206826455515932
0.7653906472696357, -0.07672156226142167, 0.40307912405588114, 0.011229162950282248, 0.9880783997350534, -0.009881364675321781, -0.15322317223124568
0.8297295725326459, -0.07857098735303361, 0.3762723831326593, 0.012047650272717494, 0.9709641837330698, -0.00886507706210029, -0.23875681862339135
0.49545229131049173, 0.05621900800115652, 0.36610955721123684, -0.019543552731771083, 0.9642775062783343, -0.1845046447728824, 0.18906341922616987
0.6313450994753678, 0.062514648997, 0.3942497587390335, 0.01279225308424424, 0.9824584824502849, -0.18509530695610754, 0.01874608933448471
0.7687865498499927, 0.05124026488569171, 0.37748380125550435, 0.044739372763487203, 0.9707879547809636, -0.18006194190021604, -0.15214083099564982
0.8328592532796402, 0.0393592704491305, 0.35268360604441235, 0.060262558229835284, 0.9538338663964535, -0.17547745858583308, -0.23617163445055356
0.49772915884932856, 0.11491604982560931, 0.3370871090947531, -0.032729130740938535, 0.9449147069567074, -0.26841229414546125, 0.1844446825729414
0.6337680913010698, 0.12497873621667162, 0.3633647145506361, 0.014377404038732841, 0.9625878123553706, -0.27001786218803014, 0.017559836485994556
0.7710634173888296, 0.10993730671014447, 0.3484613531390206, 0.06104708867200496, 0.9510131741685518, -0.26341907412364696, -0.14985855634687315
0.8349576257538602, 0.09345475680557298, 0.32593637318025526, 0.08377327112813487, 0.9343332481366097, -0.2570960806624229, -0.23217455885390625
